Water level statistics - all_forcing
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,4.5649999999999995,4.6001629124069208,2006-12-14 20:30:00+00:00,2006-12-14 20:30:00+00:00,0.017895180908252699,0.1047732582489351,0.12211797535017924,0.025430094874776238,0.98800955294642512,0.99364485309406758,3.452152777777779,3.4700479586860302,0.75751596352306894,0.7786670220868408
Victoria,2.9649999999999999,2.9347147950477597,2006-12-15 16:30:00+00:00,2006-12-15 17:30:00+00:00,-0.066713720811244534,0.096204186495953165,0.12018128497856542,0.041719608060167557,0.97965621311921425,0.98395869012107295,2.2290277777777776,2.1623140569665336,0.4894112384687403,0.46084487671059871
PatriciaBay,3.5049999999999999,3.3784851368637083,2006-12-14 19:30:00+00:00,2006-12-14 19:30:00+00:00,-0.04998372511422574,0.091715043139253272,0.12100474751336036,0.031262808662056565,0.98577826592130635,0.98984342667016512,2.6277083333333326,2.5777246082191083,0.62325085099331301,0.58012762591822309
CampbellRiver,4.2949999999999999,4.4243216863174437,2006-12-14 19:30:00+00:00,2006-12-14 20:30:00+00:00,0.042465721935309335,0.10604733899503523,0.12793950689845437,0.030081755643285329,0.98600996373275906,0.99178110439824085,3.2344444444444442,3.2769101663797535,0.69583510756039046,0.71945259201774092
Analysis period,2006-12-14 00:00:00+00:00,2006-12-17 00:00:00+00:00
 
Surge statistics - all_forcing
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.83802449999999995,0.553944,2006-12-15 11:30:00+00:00,2006-12-15 10:30:00+00:00,-0.026044085103637767,0.11061186749081481,0.13581249696787959,0.27508455959918188,0.88318767516649654,0.89088510950348943,0.21178909722222236,0.185745,0.25413867766142462,0.164794
Victoria,0.62104999999999988,0.444445,2006-12-15 10:30:00+00:00,2006-12-15 07:30:00+00:00,-0.033823527716027493,0.078751086149288593,0.097609901203919505,0.22321360165354892,0.90327082037476292,0.91075771897527125,0.18961936805555571,0.155796,0.1938012381372235,0.136728
PatriciaBay,0.7612509999999999,0.47002,2006-12-15 11:30:00+00:00,2006-12-15 10:30:00+00:00,-0.043427197720613576,0.094849821039285812,0.12370487856235655,0.25969615732581741,0.90350187377892965,0.88580052718227864,0.19268195138888869,0.149255,0.22729744359650866,0.142697
CampbellRiver,0.70123900000000017,0.487499,2006-12-15 10:30:00+00:00,2006-12-15 07:30:00+00:00,-0.027569799083358951,0.093948867361380056,0.11332618064389442,0.24719777409604016,0.88866640710075862,0.90532737016691756,0.19066463888888915,0.163095,0.22108549318460965,0.153987
Analysis period,2006-12-14 00:00:00+00:00,2006-12-17 00:00:00+00:00
 
Water level statistics - ssh_only
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,4.5649999999999995,4.617137003936767,2006-12-14 20:30:00+00:00,2006-12-14 20:30:00+00:00,-0.010875719461989989,0.095351510196984568,0.11292721434978356,0.022017435284965234,0.98971679157240888,0.99457585805539106,3.452152777777779,3.4412770583157877,0.75751596352306894,0.77961469279170514
Victoria,2.9649999999999999,2.90718919127655,2006-12-15 16:30:00+00:00,2006-12-15 17:30:00+00:00,-0.063294783615925707,0.090476679606304081,0.11165609912916778,0.035323714679699962,0.98285549747918355,0.98622242025976414,2.2290277777777776,2.1657329941618522,0.4894112384687403,0.46318121066192497
PatriciaBay,3.5049999999999999,3.4067190697402951,2006-12-14 19:30:00+00:00,2006-12-14 20:30:00+00:00,-0.040799710868047567,0.08849942920310637,0.1147910259107736,0.02963730592514454,0.9871047078726356,0.99079058154739519,2.6277083333333326,2.5869086224652862,0.62325085099331301,0.57573195198596883
CampbellRiver,4.2949999999999999,4.4382379403610228,2006-12-14 19:30:00+00:00,2006-12-14 20:30:00+00:00,0.028385760979692018,0.099679782152460622,0.11859650603415181,0.027384860795651229,0.98748007331749621,0.99296338522161642,3.2344444444444442,3.262830205424136,0.69583510756039046,0.72192727509193289
Analysis period,2006-12-14 00:00:00+00:00,2006-12-17 00:00:00+00:00
 
Surge statistics - ssh_only
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.83802449999999995,0.508862,2006-12-15 11:30:00+00:00,2006-12-15 08:30:00+00:00,-0.054814985331595074,0.10417446039853494,0.13827454532578731,0.24951306203993595,0.92263124262728213,0.88368623696130255,0.21178909722222236,0.156974,0.25413867766142462,0.153805
Victoria,0.62104999999999988,0.47968,2006-12-15 10:30:00+00:00,2006-12-15 07:30:00+00:00,-0.03040459054577032,0.070527219857643153,0.088606766518940019,0.18442276733407045,0.92234296365053547,0.92913190414367031,0.18961936805555571,0.159215,0.1938012381372235,0.142422
PatriciaBay,0.7612509999999999,0.515158,2006-12-15 11:30:00+00:00,2006-12-15 08:30:00+00:00,-0.034243184134122223,0.086741887604961695,0.1181962591660058,0.24771075308789323,0.90222717650597783,0.89857218172253239,0.19268195138888869,0.158439,0.22729744359650866,0.148603
CampbellRiver,0.70123900000000017,0.49386,2006-12-15 10:30:00+00:00,2006-12-15 10:30:00+00:00,-0.041649760336482107,0.090133468595084296,0.11016719859444302,0.21281435123191644,0.91458119406630212,0.91129900054021618,0.19066463888888915,0.149015,0.22108549318460965,0.153125
Analysis period,2006-12-14 00:00:00+00:00,2006-12-17 00:00:00+00:00
 
